,DATAHORA,ORDEM,LINHA,LATITUDE,LONGITUDE,VELOCIDADE
45881,2019-03-17 15:12:00,C50035,302.0,-23.001654000000002,-43.366603999999995,31.85
45882,2019-03-17 15:12:00,C50092,,-22.948944,-43.184273,0.56
45883,2019-03-17 15:12:00,C50170,301.0,-22.923763,-43.246769,32.6
45884,2019-03-17 15:12:00,C51557,723.0,-22.881729,-43.330028999999996,0.0
45885,2019-03-17 15:12:00,C82515,678.0,-22.882572,-43.292320000000004,38.89
45886,2019-03-17 15:12:00,D13062,745.0,-22.881929,-43.3297,0.0
45887,2019-03-17 15:12:00,D13153,17.0,-22.88348,-43.552620000000005,0.0
45888,2019-03-17 15:12:00,D13164,394.0,-22.876471,-43.41983,0.0
45889,2019-03-17 15:12:00,D13201,746.0,-22.88085,-43.358589,0.0
45890,2019-03-17 15:12:00,D13202,746.0,-22.879351,-43.357151,0.0
45891,2019-03-17 15:12:00,D13267,803.0,-22.877831,-43.418831,49.0
45892,2019-03-17 15:12:00,D86010,769.0,-22.873501,-43.34256,15.0
45893,2019-03-17 15:12:00,D86048,866.0,-23.002211,-43.63739,29.0
45894,2019-03-17 15:12:00,D86150,855.0,-22.876520000000003,-43.463692,0.0
45895,2019-03-17 15:12:00,D86304,897.0,-22.91666,-43.632568,0.0
45896,2019-03-17 15:12:00,D86312,884.0,-22.90147,-43.55505,0.0
45897,2019-03-17 15:12:01,A41082,462.0,-22.9163,-43.210159000000004,59.0
45898,2019-03-17 15:12:01,A41166,460.0,-22.91861,-43.209998999999996,65.0
45899,2019-03-17 15:12:01,A48114,426.0,-22.910954999999998,-43.270061,0.0
45900,2019-03-17 15:12:01,A71551,409.0,-22.915661,-43.209942,0.0
45901,2019-03-17 15:12:01,A71572,106.0,-22.915247,-43.175098,0.93
45902,2019-03-17 15:12:01,C27022,774.0,-22.80743,-43.327511,0.0
45903,2019-03-17 15:12:01,C27093,940.0,-22.843510000000002,-43.251499,0.0
45904,2019-03-17 15:12:01,C27198,774.0,-22.84654,-43.324539,0.0
45905,2019-03-17 15:12:01,C41294,315.0,-22.857861,-43.244968,0.0
45906,2019-03-17 15:12:01,C41384,315.0,-23.01062,-43.359531,58.0
45907,2019-03-17 15:12:01,C50102,302.0,-23.007198000000002,-43.309059000000005,45.56
45908,2019-03-17 15:12:01,C50119,805.0,-23.013365,-43.316677,9.82
45909,2019-03-17 15:12:01,C51561,723.0,-22.826469,-43.417679,35.0
45910,2019-03-17 15:12:01,C51599,371.0,-22.884689,-43.27755,38.0
45911,2019-03-17 15:12:01,C51622,371.0,-22.90136,-43.34724,0.0
45912,2019-03-17 15:12:01,D13155,756.0,-22.883260999999997,-43.55254,0.0
45913,2019-03-17 15:12:01,D13182,731.0,-22.884001,-43.552872,0.0
45914,2019-03-17 15:12:01,D13222,926.0,-22.876659,-43.41964,0.0
45915,2019-03-17 15:12:01,D13359,SP803,-22.876381,-43.419418,0.0
45916,2019-03-17 15:12:01,D13375,801.0,-22.87879,-43.468849,0.0
45917,2019-03-17 15:12:01,D13379,,-22.876089,-43.418991,0.0
45918,2019-03-17 15:12:01,D86001,883.0,-22.986601,-43.591721,63.0
45919,2019-03-17 15:12:01,D86050,867.0,-23.0667,-43.567822,4.0
45920,2019-03-17 15:12:01,D86115,884.0,-22.925039,-43.570259,45.0
45921,2019-03-17 15:12:01,D86195,864.0,-22.901899,-43.553841,23.0
45922,2019-03-17 15:12:01,D86264,918.0,-22.861759,-43.369572,6.0
45923,2019-03-17 15:12:01,D86266,884.0,-22.894389999999998,-43.532681,0.0
45924,2019-03-17 15:12:01,D86314,884.0,-22.9424,-43.591862,37.0
45925,2019-03-17 15:12:01,D86339,864.0,-22.90169,-43.55587,0.0
45926,2019-03-17 15:12:01,D86387,867.0,-22.986851,-43.591969,62.0
45927,2019-03-17 15:12:01,D86389,867.0,-22.901369,-43.554482,0.0
45928,2019-03-17 15:12:01,D86405,864.0,-22.901699,-43.555659999999996,0.0
45929,2019-03-17 15:12:01,D86686,2803.0,-22.91243,-43.564541,37.0
45930,2019-03-17 15:12:01,D86727,2338.0,-22.99472,-43.595490000000005,0.0
45931,2019-03-17 15:12:01,D86792,2381.0,-22.90502,-43.17408,3.0
45932,2019-03-17 15:12:02,A48031,426.0,-22.931074,-43.238377,2.59
45933,2019-03-17 15:12:02,A48084,539.0,-22.979939,-43.191235,2.22
45934,2019-03-17 15:12:02,A50010,608.0,-22.928829,-43.253963,0.0
45935,2019-03-17 15:12:02,A50188,220.0,-22.929335000000002,-43.253315,0.0
45936,2019-03-17 15:12:02,A71568,100.0,-22.968542000000003,-43.185551000000004,14.26
45937,2019-03-17 15:12:02,A71585,434.0,-22.913107,-43.182198,0.93
45938,2019-03-17 15:12:02,A72013,691.0,-22.889072,-43.292164,0.0
45939,2019-03-17 15:12:02,C13046,745.0,-22.876181,-43.420132,0.0
45940,2019-03-17 15:12:02,C13055,812.0,-22.881001,-43.46479,0.0
45941,2019-03-17 15:12:02,C13071,,-22.884041,-43.55275,0.0
45942,2019-03-17 15:12:02,C27030,774.0,-22.827310999999998,-43.317299,15.0
45943,2019-03-17 15:12:02,C27124,SV774,-22.592131,-43.087928999999995,0.0
45944,2019-03-17 15:12:02,C27167,940.0,-22.87022,-43.341640000000005,0.0
45945,2019-03-17 15:12:02,C50001,315.0,-23.000367999999998,-43.410973,64.82
45946,2019-03-17 15:12:02,C50039,954.0,-22.985001,-43.426533,20.19
45947,2019-03-17 15:12:02,C50077,805.0,-23.010441,-43.30838,30.37
45948,2019-03-17 15:12:02,C82532,678.0,-22.877613,-43.336624,0.0
45949,2019-03-17 15:12:02,D13310,,-22.875919,-43.41975,0.0
45950,2019-03-17 15:12:02,D13332,383.0,-22.90856,-43.189171,0.0
45951,2019-03-17 15:12:02,D13399,812.0,-22.86364,-43.47263,16.0
45952,2019-03-17 15:12:02,D86046,883.0,-22.893431,-43.532219,0.0
45953,2019-03-17 15:12:02,D86143,851.0,-22.90695,-43.56427,0.0
45954,2019-03-17 15:12:02,D86375,867.0,-23.066520999999998,-43.567989000000004,0.0
45955,2019-03-17 15:12:02,D86755,2338.0,-22.999901,-43.4137,60.0
45956,2019-03-17 15:12:02,D86789,2338.0,-23.000509,-43.399349,59.0
45957,2019-03-17 15:12:02,D86794,2803.0,-22.881370999999998,-43.54789,39.0
45958,2019-03-17 15:12:03,A27632,433.0,-22.916389000000002,-43.251282,0.0
45959,2019-03-17 15:12:03,A27637,517.0,-22.94257,-43.180328,40.0
45960,2019-03-17 15:12:03,A48006,201.0,-22.910126,-43.270763,0.0
45961,2019-03-17 15:12:03,A48025,539.0,-22.910616,-43.270542,0.37
45962,2019-03-17 15:12:03,A48034,415.0,-22.982623999999998,-43.19101,26.3
45963,2019-03-17 15:12:03,C41381,309.0,-22.904591,-43.19257,0.0
45964,2019-03-17 15:12:03,C42552,667.0,-22.875931,-43.33535,24.0
45965,2019-03-17 15:12:03,C50090,805.0,-23.007004000000002,-43.312386,39.08
45966,2019-03-17 15:12:03,C51608,,-22.876619,-43.368198,0.0
45967,2019-03-17 15:12:03,D13133,801.0,-22.892529999999997,-43.394279,37.0
45968,2019-03-17 15:12:03,D13185,756.0,-22.92305,-43.652592,54.0
45969,2019-03-17 15:12:03,D13198,,-22.87604,-43.42009,0.0
45970,2019-03-17 15:12:03,D13302,801.0,-22.8764,-43.41964,0.0
45971,2019-03-17 15:12:03,D86225,851.0,-22.901409,-43.55442,0.0
45972,2019-03-17 15:12:03,D86237,852.0,-22.96376,-43.61528,37.0
45973,2019-03-17 15:12:03,D86367,884.0,-22.941771,-43.591209,24.0
45974,2019-03-17 15:12:03,D86760,2381.0,-22.826731,-43.338589,0.0
45975,2019-03-17 15:12:03,D86763,2381.0,-22.889979999999998,-43.2159,61.0
45976,2019-03-17 15:12:04,A27616,548.0,-22.950251,-43.184059000000005,0.0
45977,2019-03-17 15:12:04,A41047,315.0,-23.00001,-43.414589,69.0
45978,2019-03-17 15:12:04,A48116,133.0,-22.91287,-43.209305,0.0
45979,2019-03-17 15:12:04,A48125,415.0,-22.985557999999997,-43.22353,0.0
45980,2019-03-17 15:12:04,A63540,107.0,-22.90061,-43.188190000000006,19.0
45981,2019-03-17 15:12:04,A71517,217.0,-22.984581,-43.197659,0.74
45982,2019-03-17 15:12:04,A72089,422.0,-22.920059,-43.243919,23.71
45983,2019-03-17 15:12:04,B11578,,-22.868082,-43.256008,0.0
45984,2019-03-17 15:12:04,C51636,,-22.876711,-43.368889,0.0
45985,2019-03-17 15:12:04,C82518,363.0,-22.890869,-43.35923,18.33
45986,2019-03-17 15:12:04,D13317,394.0,-22.87641,-43.419868,0.0
45987,2019-03-17 15:12:04,D13334,383.0,-22.876261,-43.420059,0.0
45988,2019-03-17 15:12:04,D13398,SV790,-22.87837,-43.537312,29.0
45989,2019-03-17 15:12:04,D86030,838.0,-22.96176,-43.608540000000005,0.0
45990,2019-03-17 15:12:04,D86038,867.0,-23.06671,-43.567982,4.0
45991,2019-03-17 15:12:04,D86196,838.0,-22.93561,-43.580261,37.0
45992,2019-03-17 15:12:04,D86292,883.0,-22.985848999999998,-43.591042,47.0
45993,2019-03-17 15:12:04,D86351,837.0,-22.90176,-43.555199,0.0
45994,2019-03-17 15:12:04,D86406,864.0,-22.899599,-43.542010999999995,52.0
45995,2019-03-17 15:12:05,A41140,108.0,-22.968451,-43.187511,0.0
45996,2019-03-17 15:12:05,A41444,315.0,-22.9547,-43.354679,33.0
45997,2019-03-17 15:12:05,A48063,415.0,-22.924263,-43.233002,1.67
45998,2019-03-17 15:12:05,A63530,104.0,-22.984739,-43.196701000000004,19.0
45999,2019-03-17 15:12:05,A71536,409.0,-22.940416,-43.171528,45.37
46000,2019-03-17 15:12:05,A71594,100.0,-22.974224,-43.191475,0.0
46001,2019-03-17 15:12:05,A72062,14.0,-22.913239,-43.192661,2.22
46002,2019-03-17 15:12:05,A72064,105.0,-22.982027,-43.240887,0.0
46003,2019-03-17 15:12:05,A72129,105.0,-22.903971,-43.186527000000005,0.93
46004,2019-03-17 15:12:05,C82533,651.0,-22.899995999999998,-43.280281,0.0
46005,2019-03-17 15:12:05,D13274,926.0,-22.841551000000003,-43.279449,12.0
46006,2019-03-17 15:12:05,D86117,867.0,-22.89348,-43.53175,0.0
46007,2019-03-17 15:12:05,D86218,864.0,-22.87558,-43.46447,0.0
46008,2019-03-17 15:12:05,D86297,883.0,-22.876659,-43.463692,0.0
46009,2019-03-17 15:12:05,D86730,2381.0,-22.888189,-43.559738,0.0
46010,2019-03-17 15:12:05,D86762,2338.0,-22.994579,-43.234089000000004,28.0
46011,2019-03-17 15:12:05,D86770,2334.0,-22.95664,-43.177582,26.0
46012,2019-03-17 15:12:06,A48029,426.0,-22.936537,-43.183803999999995,0.0
46013,2019-03-17 15:12:06,A48092,415.0,-22.9004,-43.177593,21.11
46014,2019-03-17 15:12:06,A48171,426.0,-22.932845999999998,-43.241222,38.71
46015,2019-03-17 15:12:06,A50011,301.0,-23.010618,-43.332989000000005,48.52
46016,2019-03-17 15:12:06,A50096,220.0,-22.928368,-43.236465,0.0
46017,2019-03-17 15:12:06,A63501,,-22.86734,-43.258629,0.0
46018,2019-03-17 15:12:06,A63515,104.0,-22.901239,-43.208221,0.0
46019,2019-03-17 15:12:06,A71609,217.0,-22.933121,-43.174561,31.85
46020,2019-03-17 15:12:06,A72096,691.0,-22.889259,-43.291752,0.0
46021,2019-03-17 15:12:06,C82659,678.0,-22.882998999999998,-43.367287,4.44
46022,2019-03-17 15:12:06,D13130,794.0,-22.886298999999998,-43.41029,27.0
46023,2019-03-17 15:12:06,D13169,737.0,-22.87849,-43.511421,0.0
46024,2019-03-17 15:12:06,D86268,867.0,-23.023899,-43.548190999999996,34.0
46025,2019-03-17 15:12:07,A48050,426.0,-22.976048000000002,-43.192505,13.33
46026,2019-03-17 15:12:07,A48123,426.0,-22.983517000000003,-43.217911,10.56
46027,2019-03-17 15:12:07,A63502,,-22.867781,-43.258671,0.0
46028,2019-03-17 15:12:07,A63518,,-22.867599,-43.258629,0.0
46029,2019-03-17 15:12:07,C13009,803.0,-22.876659,-43.419841999999996,0.0
46030,2019-03-17 15:12:07,C50032,301.0,-22.924269,-43.233047,14.08
46031,2019-03-17 15:12:07,C50105,315.0,-22.887398,-43.231842,58.34
46032,2019-03-17 15:12:07,C82574,954.0,-22.961645,-43.39669,12.41
46033,2019-03-17 15:12:07,C82620,363.0,-22.882956,-43.345207,0.0
46034,2019-03-17 15:12:07,C82628,363.0,-22.910664,-43.206993,64.63
46035,2019-03-17 15:12:07,D86062,864.0,-22.895069,-43.533031,0.0
46036,2019-03-17 15:12:07,D86343,871.0,-22.97353,-43.68137,25.0
46037,2019-03-17 15:12:07,D86411,864.0,-22.88109,-43.51112,20.0
46038,2019-03-17 15:12:07,D86771,2381.0,-22.905720000000002,-43.565861,63.0
46039,2019-03-17 15:12:08,A48077,580.0,-22.937368,-43.190365,3.7
46040,2019-03-17 15:12:08,A48147,426.0,-22.910948,-43.27066,0.0
46041,2019-03-17 15:12:08,A48181,415.0,-22.940399,-43.175568,10.74
46042,2019-03-17 15:12:08,A50143,302.0,-22.920824,-43.225327,0.74
46043,2019-03-17 15:12:08,A63504,104.0,-22.902439,-43.207729,0.0
46044,2019-03-17 15:12:08,A63528,,-22.867649,-43.258511,0.0
46045,2019-03-17 15:12:08,A63532,SP513,-22.943379999999998,-43.161259,10.0
46046,2019-03-17 15:12:08,A71525,133.0,-22.929910999999997,-43.254063,0.0
46047,2019-03-17 15:12:08,C41089,309.0,-22.969891,-43.222172,48.0
46048,2019-03-17 15:12:08,C50182,805.0,-23.001513,-43.365505,0.56
46049,2019-03-17 15:12:08,C51633,,-22.877501000000002,-43.368641,0.0
46050,2019-03-17 15:12:08,D86085,769.0,-22.89431,-43.484459,17.0
46051,2019-03-17 15:12:08,D86092,835.0,-22.934820000000002,-43.55687,43.0
46052,2019-03-17 15:12:08,D86310,838.0,-22.94677,-43.599239000000004,17.0
46053,2019-03-17 15:12:09,A48178,415.0,-22.924847,-43.233768,0.19
46054,2019-03-17 15:12:09,A50097,220.0,-22.928988,-43.25378,0.0
46055,2019-03-17 15:12:09,A71545,409.0,-22.912319,-43.198966999999996,4.26
46056,2019-03-17 15:12:09,C82653,363.0,-22.902075,-43.284866,14.26
46057,2019-03-17 15:12:09,D86034,918.0,-22.89562,-43.533051,0.0
46058,2019-03-17 15:12:09,D86066,918.0,-22.87134,-43.414349,29.0
46059,2019-03-17 15:12:09,D86080,802.0,-22.88883,-43.52187,0.0
46060,2019-03-17 15:12:09,D86190,SV866,-22.928301,-43.573291999999995,0.0
46061,2019-03-17 15:12:09,D86208,884.0,-22.984220999999998,-43.69532,0.0
46062,2019-03-17 15:12:09,D86256,884.0,-22.90144,-43.555199,0.0
46063,2019-03-17 15:12:09,D86330,864.0,-22.90288,-43.555510999999996,0.0
46064,2019-03-17 15:12:09,D86692,2803.0,-23.018681,-43.484871000000005,44.0
46065,2019-03-17 15:12:09,D86724,2381.0,-22.89414,-43.532711,0.0
46066,2019-03-17 15:12:09,D86751,,-22.894199,-43.531909999999996,1.0
46067,2019-03-17 15:12:09,D86779,2381.0,-22.886551,-43.520610999999995,49.0
46068,2019-03-17 15:12:10,A48053,415.0,-22.964043,-43.174285999999995,12.78
46069,2019-03-17 15:12:10,A50186,,-22.929041,-43.253269,0.19
46070,2019-03-17 15:12:10,A63508,,-22.79274,-43.294621,0.0
46071,2019-03-17 15:12:10,A72069,422.0,-22.922567,-43.233227,3.52
46072,2019-03-17 15:12:10,A72102,580.0,-22.939749,-43.200062,0.19
46073,2019-03-17 15:12:10,C41185,315.0,-22.875420000000002,-43.24155,0.0
46074,2019-03-17 15:12:10,C41252,309.0,-22.90449,-43.19239,0.0
46075,2019-03-17 15:12:10,C50053,810.0,-22.976379,-43.494698,0.0
46076,2019-03-17 15:12:10,D86083,,-22.97031,-43.689789000000005,0.0
46077,2019-03-17 15:12:10,D86221,867.0,-22.97381,-43.589240999999994,28.0
46078,2019-03-17 15:12:10,D86277,851.0,-22.886049,-43.569061,0.0
46079,2019-03-17 15:12:10,D86322,864.0,-22.8827,-43.48687,0.0
46080,2019-03-17 15:12:10,D86383,884.0,-22.984448999999998,-43.695381,0.0
46081,2019-03-17 15:12:10,D86715,2803.0,-23.007601,-43.303959000000006,0.0
46082,2019-03-17 15:12:11,A48004,415.0,-22.910629,-43.269394,0.0
46083,2019-03-17 15:12:11,A50065,301.0,-22.940306,-43.249542,12.41
46084,2019-03-17 15:12:11,A50080,301.0,-22.981792000000002,-43.300499,30.37
46085,2019-03-17 15:12:11,A72071,422.0,-22.900454999999997,-43.177634999999995,1.67
46086,2019-03-17 15:12:11,A72113,14.0,-22.889925,-43.292168,0.0
46087,2019-03-17 15:12:11,C50192,301.0,-23.001670999999998,-43.365246,0.0
46088,2019-03-17 15:12:11,D86217,837.0,-22.89501,-43.533001,0.0
46089,2019-03-17 15:12:11,D86219,836.0,-22.91115,-43.54702,0.0
46090,2019-03-17 15:12:11,D86323,864.0,-22.88254,-43.486198,43.0
46091,2019-03-17 15:12:11,D86400,864.0,-22.90181,-43.546421,49.0
46092,2019-03-17 15:12:11,D86707,2338.0,-22.994841,-43.595341,0.0
46093,2019-03-17 15:12:11,D86774,2334.0,-22.911179999999998,-43.173092,24.0
46094,2019-03-17 15:12:12,A71548,100.0,-22.968135999999998,-43.185103999999995,6.67
46095,2019-03-17 15:12:12,A72073,6.0,-22.944517,-43.204235,0.0
46096,2019-03-17 15:12:12,C50033,301.0,-22.901423,-43.208118,0.0
46097,2019-03-17 15:12:12,C82571,363.0,-22.877579,-43.363415,10.0
46098,2019-03-17 15:12:12,D86257,,-22.893181,-43.53196,0.0
46099,2019-03-17 15:12:12,D86690,2803.0,-23.006411,-43.4347,58.0
46100,2019-03-17 15:12:12,D86793,2338.0,-22.91939,-43.563190000000006,42.0
46101,2019-03-17 15:12:13,A48124,426.0,-22.979307000000002,-43.218342,0.74
46102,2019-03-17 15:12:13,A50075,302.0,-22.9251,-43.234111999999996,0.19
46103,2019-03-17 15:12:13,A71502,100.0,-22.975407,-43.189751,0.93
46104,2019-03-17 15:12:13,A71529,217.0,-22.906729000000002,-43.195007000000004,37.41
46105,2019-03-17 15:12:13,A71542,133.0,-22.9259,-43.205104999999996,1.85
46106,2019-03-17 15:12:13,A71603,409.0,-22.963886,-43.222301,14.82
46107,2019-03-17 15:12:13,A71615,100.0,-22.953938,-43.178692,66.67
46108,2019-03-17 15:12:13,A71627,409.0,-22.926647,-43.233074,26.85
46109,2019-03-17 15:12:13,C50050,805.0,-23.010925,-43.367928000000006,42.41
46110,2019-03-17 15:12:14,A48074,202.0,-22.925167000000002,-43.205196,3.7
46111,2019-03-17 15:12:14,A48180,415.0,-22.910604,-43.27002,1.11
46112,2019-03-17 15:12:14,A50006,302.0,-22.901476000000002,-43.20797,0.19
46113,2019-03-17 15:12:14,A71531,133.0,-22.9347,-43.191448,20.93
46114,2019-03-17 15:12:14,C50502,2330.0,-22.880079000000002,-43.279045,66.86
46115,2019-03-17 15:12:15,A41027,315.0,-22.87406,-43.24345,26.0
46116,2019-03-17 15:12:15,A48036,426.0,-22.937498,-43.246143,41.11
46117,2019-03-17 15:12:15,A48066,202.0,-22.907410000000002,-43.168606,4.82
46118,2019-03-17 15:12:15,A50219,583.0,-22.963379,-43.21674,3.15
46119,2019-03-17 15:12:15,A71587,100.0,-22.904453,-43.19154,0.0
46120,2019-03-17 15:12:15,A72026,410.0,-22.962294,-43.215542,6.11
46121,2019-03-17 15:12:15,C82650,678.0,-22.859461,-43.370998,2.04
46122,2019-03-17 15:12:16,A48003,415.0,-22.943985,-43.254333,1.48
46123,2019-03-17 15:12:16,A48019,112.0,-22.91033,-43.270744,0.0
46124,2019-03-17 15:12:16,A48139,112.0,-22.907049,-43.215511,69.26
46125,2019-03-17 15:12:16,A72021,LECD28,-22.961327,-43.213684,0.0
46126,2019-03-17 15:12:16,A72082,507.0,-22.945601999999997,-43.207844,10.0
46127,2019-03-17 15:12:16,A72086,507.0,-22.942209,-43.209183,27.59
46128,2019-03-17 15:12:17,A48127,133.0,-22.90983,-43.205055,26.3
46129,2019-03-17 15:12:17,A71503,409.0,-22.964092,-43.222716999999996,13.33
46130,2019-03-17 15:12:17,A71543,100.0,-22.977884,-43.192904999999996,38.71
46131,2019-03-17 15:12:17,A71570,539.0,-22.983439999999998,-43.191833,45.19
46132,2019-03-17 15:12:17,A71589,217.0,-22.949935999999997,-43.190434,25.0
46133,2019-03-17 15:12:17,A72005,LECD28,-22.914627,-43.185005,8.52
46134,2019-03-17 15:12:17,A72085,507.0,-22.931679000000003,-43.177616,0.0
46135,2019-03-17 15:12:17,A72101,422.0,-22.939911,-43.199852,0.0
46136,2019-03-17 15:12:17,A72120,422.0,-22.905414999999998,-43.177399,1.11
46137,2019-03-17 15:12:17,C82526,865.0,-22.923754000000002,-43.374451,0.37
46138,2019-03-17 15:12:17,C82662,652.0,-22.880058,-43.322544,17.59
46139,2019-03-17 15:12:18,A48113,415.0,-22.939648000000002,-43.170986,42.41
46140,2019-03-17 15:12:18,A50141,302.0,-22.912820999999997,-43.209396000000005,0.19
46141,2019-03-17 15:12:18,C50503,2330.0,-23.001704999999998,-43.367432,0.0
46142,2019-03-17 15:12:19,A48054,117.0,-22.938471,-43.192513,0.56
46143,2019-03-17 15:12:19,A48058,415.0,-22.975779,-43.192368,18.15
46144,2019-03-17 15:12:19,A48137,213.0,-22.902895,-43.183708,12.04
46145,2019-03-17 15:12:19,A71581,100.0,-22.929689,-43.254009,0.0
46146,2019-03-17 15:12:19,A71593,409.0,-22.920767,-43.223304999999996,17.04
46147,2019-03-17 15:12:19,A72163,7.0,-22.938353,-43.207146,15.93
46148,2019-03-17 15:12:20,A48065,426.0,-22.955748,-43.17836,4.44
46149,2019-03-17 15:12:20,A48132,426.0,-22.98489,-43.21719,1.11
46150,2019-03-17 15:12:20,A48134,426.0,-22.923454,-43.208191,0.0
46151,2019-03-17 15:12:20,A50026,301.0,-22.901684,-43.208054,0.0
46152,2019-03-17 15:12:20,C50199,301.0,-22.935982,-43.244507,32.78
46153,2019-03-17 15:12:20,C82593,678.0,-22.877768,-43.336234999999995,1.11
46154,2019-03-17 15:12:21,A50153,603.0,-22.923759,-43.232071000000005,0.0
46155,2019-03-17 15:12:21,A71569,100.0,-22.929995,-43.253845,0.0
46156,2019-03-17 15:12:21,A71578,409.0,-22.920832,-43.217754,23.71
46157,2019-03-17 15:12:21,A72068,422.0,-22.921485999999998,-43.245968,48.52
46358,2019-03-17 09:11:58,A63517,,-22.867539999999998,-43.258492,0.0
46412,2019-03-17 11:12:48,C30343,565.0,-22.95223,-43.348,11.0
46907,2019-03-17 12:01:39,B63071,920.0,-22.821119,-43.365891,22.0
46936,2019-03-17 12:02:46,B58090,622.0,-22.867479,-43.269661,27.0
46942,2019-03-17 12:02:59,D13323,801.0,-22.87635,-43.42028,0.0
47178,2019-03-17 12:10:54,B32675,795.0,-22.81702,-43.393951,0.0
47181,2019-03-17 12:10:57,B32593,296.0,-22.887369,-43.281940000000006,42.0
47206,2019-03-17 12:11:36,B32758,386.0,-22.826280999999998,-43.405941,0.0
47211,2019-03-17 12:11:42,B10027,323.0,-22.815004000000002,-43.187416,0.0
47212,2019-03-17 12:11:43,B32705,665.0,-22.841551000000003,-43.337132000000004,42.0
47222,2019-03-17 12:11:54,B11510,908.0,-22.866107999999997,-43.356528999999995,0.0
47225,2019-03-17 12:11:57,B32695,342.0,-22.81661,-43.394138,0.0
47226,2019-03-17 12:11:58,A29057,,-22.91046,-43.22155,0.0
47228,2019-03-17 12:11:58,B31122,484.0,-22.86525,-43.24873,7.0
47229,2019-03-17 12:11:58,B32554,342.0,-22.816351,-43.394451000000004,0.0
47231,2019-03-17 12:12:00,B32799,298.0,-22.910061,-43.183331,0.0
47234,2019-03-17 12:12:04,B32833,687.0,-22.80554,-43.364052,0.0
47236,2019-03-17 12:12:06,B31107,,-22.804741,-43.309181,0.0
47237,2019-03-17 12:12:07,B10557,630.0,-22.837270999999998,-43.269852,0.0
47238,2019-03-17 12:12:07,B71100,455.0,-22.929796,-43.254704,0.0
47239,2019-03-17 12:12:08,B32653,779.0,-22.815491,-43.387161,0.0
47240,2019-03-17 12:12:10,B31156,483.0,-22.80493,-43.309311,0.0
47241,2019-03-17 12:12:12,B25613,606.0,-22.902241,-43.298771,0.0
47242,2019-03-17 12:12:12,B25810,,-22.90204,-43.299412,0.0
47243,2019-03-17 12:12:12,B27064,905.0,-22.816851,-43.3013,0.0
47244,2019-03-17 12:12:12,B31003,483.0,-22.905260000000002,-43.169140000000006,47.0
47245,2019-03-17 12:12:12,B42611,,-22.87681,-43.329890999999996,0.0
47246,2019-03-17 12:12:13,B28624,696.0,-22.818839999999998,-43.201321,32.0
47247,2019-03-17 12:12:14,B11566,669.0,-22.811338,-43.372849,0.0
47248,2019-03-17 12:12:14,B27088,,-22.81674,-43.302071000000005,0.0
47249,2019-03-17 12:12:15,B27155,639.0,-22.817419,-43.302158,0.0
47250,2019-03-17 12:12:15,B32601,793.0,-22.81617,-43.394619,0.0
47251,2019-03-17 12:12:15,B32708,2305.0,-22.8148,-43.293442,63.0
47252,2019-03-17 12:12:15,B63027,,-22.867399,-43.258362,0.0
47253,2019-03-17 12:12:16,B32589,687.0,-22.80545,-43.365341,19.0
47254,2019-03-17 12:12:16,B32685,795.0,-22.81741,-43.393459,0.0
47255,2019-03-17 12:12:16,B44675,685.0,-22.8305,-43.34536,1.0
47256,2019-03-17 12:12:17,B11548,908.0,-22.866934,-43.355571999999995,0.0
47257,2019-03-17 12:12:17,B27181,639.0,-22.817511,-43.302040000000005,0.0
47258,2019-03-17 12:12:18,B25566,232.0,-22.906019,-43.17094,38.0
47259,2019-03-17 12:12:18,B28712,2343.0,-22.815519000000002,-43.187801,0.0
47260,2019-03-17 12:12:18,B28745,2343.0,-22.8144,-43.18895,0.0
47261,2019-03-17 12:12:18,B32578,SP265,-22.81642,-43.394299,0.0
47262,2019-03-17 12:12:18,B63040,665.0,-22.820048999999997,-43.317378999999995,62.0
