CISP;mes;vano;mes_ano;AISP;RISP;munic;mcirc;Regiao;armas_apreendidas
14;7;2005;2005m7;23;1;Rio de Janeiro;3304557;Capital;6
15;7;2005;2005m7;23;1;Rio de Janeiro;3304557;Capital;9
16;7;2005;2005m7;31;2;Rio de Janeiro;3304557;Capital;9
17;7;2005;2005m7;4;1;Rio de Janeiro;3304557;Capital;18
18;7;2005;2005m7;6;1;Rio de Janeiro;3304557;Capital;6
19;7;2005;2005m7;6;1;Rio de Janeiro;3304557;Capital;20
20;7;2005;2005m7;6;1;Rio de Janeiro;3304557;Capital;2
21;7;2005;2005m7;22;1;Rio de Janeiro;3304557;Capital;13
22;7;2005;2005m7;16;1;Rio de Janeiro;3304557;Capital;25
23;7;2005;2005m7;3;1;Rio de Janeiro;3304557;Capital;29
24;7;2005;2005m7;3;1;Rio de Janeiro;3304557;Capital;14
25;7;2005;2005m7;3;1;Rio de Janeiro;3304557;Capital;23
26;7;2005;2005m7;3;1;Rio de Janeiro;3304557;Capital;0
27;7;2005;2005m7;9;2;Rio de Janeiro;3304557;Capital;26
28;7;2005;2005m7;9;2;Rio de Janeiro;3304557;Capital;11
29;7;2005;2005m7;9;2;Rio de Janeiro;3304557;Capital;24
30;7;2005;2005m7;9;2;Rio de Janeiro;3304557;Capital;12
31;7;2005;2005m7;14;2;Rio de Janeiro;3304557;Capital;3
32;7;2005;2005m7;18;2;Rio de Janeiro;3304557;Capital;13
33;7;2005;2005m7;14;2;Rio de Janeiro;3304557;Capital;25
34;7;2005;2005m7;14;2;Rio de Janeiro;3304557;Capital;32
35;7;2005;2005m7;39;2;Rio de Janeiro;3304557;Capital;18
36;7;2005;2005m7;27;2;Rio de Janeiro;3304557;Capital;41
37;7;2005;2005m7;17;1;Rio de Janeiro;3304557;Capital;20
38;7;2005;2005m7;16;1;Rio de Janeiro;3304557;Capital;41
39;7;2005;2005m7;9;2;Rio de Janeiro;3304557;Capital;43
40;7;2005;2005m7;9;2;Rio de Janeiro;3304557;Capital;11
41;7;2005;2005m7;18;2;Rio de Janeiro;3304557;Capital;7
43;7;2005;2005m7;39;2;Rio de Janeiro;3304557;Capital;12
44;7;2005;2005m7;3;1;Rio de Janeiro;3304557;Capital;16
48;7;2005;2005m7;24;3;Seropédica;3305554;Baixada Fluminense;10
50;7;2005;2005m7;24;3;Itaguaí;3302007;Baixada Fluminense;2
51;7;2005;2005m7;24;3;Paracambi;3303609;Baixada Fluminense;0
52;7;2005;2005m7;20;3;Nova Iguaçu;3303500;Baixada Fluminense;10
53;7;2005;2005m7;20;3;Mesquita;3302858;Baixada Fluminense;5
54;7;2005;2005m7;20;3;Belford Roxo;3300456;Baixada Fluminense;17
55;7;2005;2005m7;24;3;Queimados;3304144;Baixada Fluminense;8
56;7;2005;2005m7;20;3;Nova Iguaçu;3303500;Baixada Fluminense;13
57;7;2005;2005m7;20;3;Nilópolis;3303203;Baixada Fluminense;10
58;7;2005;2005m7;20;3;Nova Iguaçu;3303500;Baixada Fluminense;17
59;7;2005;2005m7;15;3;Duque de Caxias;3301702;Baixada Fluminense;33
60;7;2005;2005m7;15;3;Duque de Caxias;3301702;Baixada Fluminense;15
61;7;2005;2005m7;15;3;Duque de Caxias;3301702;Baixada Fluminense;0
62;7;2005;2005m7;15;3;Duque de Caxias;3301702;Baixada Fluminense;24
63;7;2005;2005m7;24;3;Japeri;3302270;Baixada Fluminense;4
64;7;2005;2005m7;21;3;São João de Meriti;3305109;Baixada Fluminense;43
65;7;2005;2005m7;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;13
66;7;2005;2005m7;34;3;Magé;3302502;Baixada Fluminense;13
71;7;2005;2005m7;35;4;"Itaboraí;Tanguá";9999983;Interior;14
72;7;2005;2005m7;7;4;São Gonçalo;3304904;Grande Niterói;15
73;7;2005;2005m7;7;4;São Gonçalo;3304904;Grande Niterói;15
74;7;2005;2005m7;7;4;São Gonçalo;3304904;Grande Niterói;26
75;7;2005;2005m7;7;4;São Gonçalo;3304904;Grande Niterói;3
76;7;2005;2005m7;12;4;Niterói;3303302;Grande Niterói;4
77;7;2005;2005m7;12;4;Niterói;3303302;Grande Niterói;6
78;7;2005;2005m7;12;4;Niterói;3303302;Grande Niterói;17
79;7;2005;2005m7;12;4;Niterói;3303302;Grande Niterói;3
81;7;2005;2005m7;12;4;Niterói;3303302;Grande Niterói;8
82;7;2005;2005m7;12;4;Maricá;3302700;Grande Niterói;26
88;7;2005;2005m7;10;5;Barra do Pirai;3300308;Interior;5
89;7;2005;2005m7;37;5;Resende;3304201;Interior;10
90;7;2005;2005m7;28;5;Barra Mansa;3300407;Interior;10
91;7;2005;2005m7;10;5;Valença;3306107;Interior;1
92;7;2005;2005m7;10;5;Rio das Flores;3304508;Interior;1
93;7;2005;2005m7;28;5;Volta Redonda;3306305;Interior;5
94;7;2005;2005m7;10;5;Piraí;3304003;Interior;0
95;7;2005;2005m7;10;5;Vassouras;3306206;Interior;1
96;7;2005;2005m7;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior;4
97;7;2005;2005m7;10;5;Mendes;3302809;Interior;1
98;7;2005;2005m7;10;5;Engenheiro Paulo de Frontin;3301801;Interior;0
99;7;2005;2005m7;37;5;Itatiaia;3302254;Interior;4
100;7;2005;2005m7;28;5;"Porto Real;Quatis";9999992;Interior;2
101;7;2005;2005m7;10;5;Pinheiral;3303955;Interior;0
104;7;2005;2005m7;30;7;São José do Vale do Rio Preto;3305158;Interior;0
105;7;2005;2005m7;26;7;Petrópolis;3303906;Interior;12
106;7;2005;2005m7;26;7;Petrópolis;3303906;Interior;4
107;7;2005;2005m7;38;7;Paraíba do Sul;3303708;Interior;3
108;7;2005;2005m7;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;1
109;7;2005;2005m7;38;7;Sapucaia;3305406;Interior;0
110;7;2005;2005m7;30;7;Teresópolis;3305802;Interior;18
111;7;2005;2005m7;11;7;Sumidouro;3305703;Interior;0
112;7;2005;2005m7;11;7;Carmo;3301207;Interior;2
118;7;2005;2005m7;25;4;Araruama;3300209;Interior;7
119;7;2005;2005m7;35;4;Rio Bonito;3304300;Interior;4
120;7;2005;2005m7;35;4;Silva Jardim;3305604;Interior;1
121;7;2005;2005m7;32;6;Casimiro de Abreu;3301306;Interior;1
122;7;2005;2005m7;32;6;Conceição de Macabú;3301405;Interior;0
123;7;2005;2005m7;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior;11
124;7;2005;2005m7;25;4;Saquarema;3305505;Interior;0
125;7;2005;2005m7;25;4;São Pedro da Aldeia;3305208;Interior;9
126;7;2005;2005m7;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior;11
127;7;2005;2005m7;25;4;Armação dos Búzios;3300233;Interior;5
128;7;2005;2005m7;32;6;Rio das Ostras;3304524;Interior;12
129;7;2005;2005m7;25;4;Iguaba Grande;3301876;Interior;1
134;7;2005;2005m7;8;6;Campos dos Goytacazes;3301009;Interior;39
135;7;2005;2005m7;36;6;Itaocara;3302106;Interior;3
136;7;2005;2005m7;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior;1
137;7;2005;2005m7;36;6;Miracema;3303005;Interior;7
138;7;2005;2005m7;29;6;Laje do Muriaé;3302304;Interior;0
139;7;2005;2005m7;29;6;Porciúncula;3304102;Interior;4
140;7;2005;2005m7;29;6;"Natividade;Varre-Sai";9999997;Interior;1
141;7;2005;2005m7;8;6;São Fidélis;3304805;Interior;7
142;7;2005;2005m7;36;6;Cambuci;3300902;Interior;3
143;7;2005;2005m7;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;23
144;7;2005;2005m7;29;6;Bom Jesus de Itabapoana;3300605;Interior;4
145;7;2005;2005m7;8;6;São João da Barra;3305000;Interior;13
146;7;2005;2005m7;8;6;Campos dos Goytacazes;3301009;Interior;15
147;7;2005;2005m7;8;6;São Francisco de Itabapoana;3304755;Interior;23
151;7;2005;2005m7;11;7;Nova Friburgo;3303401;Interior;4
152;7;2005;2005m7;11;7;Duas Barras;3301603;Interior;0
153;7;2005;2005m7;11;7;Cantagalo;3301108;Interior;0
154;7;2005;2005m7;11;7;"Cordeiro;Macuco";9999998;Interior;3
155;7;2005;2005m7;36;6;São Sebastião do Alto;3305307;Interior;0
156;7;2005;2005m7;11;7;Santa Maria Madalena;3304607;Interior;2
157;7;2005;2005m7;11;7;Trajano de Morais;3305901;Interior;0
158;7;2005;2005m7;11;7;Bom Jardim;3300506;Interior;1
159;7;2005;2005m7;35;4;Cachoeiras de Macacu;3300803;Interior;5
165;7;2005;2005m7;33;5;Mangaratiba;3302601;Interior;8
166;7;2005;2005m7;33;5;Angra dos Reis;3300100;Interior;23
167;7;2005;2005m7;33;5;Paraty;3303807;Interior;1
168;7;2005;2005m7;10;5;Rio Claro;3304409;Interior;1
1;8;2005;2005m8;5;1;Rio de Janeiro;3304557;Capital;2
4;8;2005;2005m8;5;1;Rio de Janeiro;3304557;Capital;8
5;8;2005;2005m8;13;1;Rio de Janeiro;3304557;Capital;4
6;8;2005;2005m8;1;1;Rio de Janeiro;3304557;Capital;28
7;8;2005;2005m8;1;1;Rio de Janeiro;3304557;Capital;0
9;8;2005;2005m8;2;1;Rio de Janeiro;3304557;Capital;9
10;8;2005;2005m8;2;1;Rio de Janeiro;3304557;Capital;5
12;8;2005;2005m8;19;1;Rio de Janeiro;3304557;Capital;4
13;8;2005;2005m8;19;1;Rio de Janeiro;3304557;Capital;7
14;8;2005;2005m8;23;1;Rio de Janeiro;3304557;Capital;2
15;8;2005;2005m8;23;1;Rio de Janeiro;3304557;Capital;11
16;8;2005;2005m8;31;2;Rio de Janeiro;3304557;Capital;11
17;8;2005;2005m8;4;1;Rio de Janeiro;3304557;Capital;19
18;8;2005;2005m8;6;1;Rio de Janeiro;3304557;Capital;4
19;8;2005;2005m8;6;1;Rio de Janeiro;3304557;Capital;11
20;8;2005;2005m8;6;1;Rio de Janeiro;3304557;Capital;12
21;8;2005;2005m8;22;1;Rio de Janeiro;3304557;Capital;21
22;8;2005;2005m8;16;1;Rio de Janeiro;3304557;Capital;13
23;8;2005;2005m8;3;1;Rio de Janeiro;3304557;Capital;35
24;8;2005;2005m8;3;1;Rio de Janeiro;3304557;Capital;21
25;8;2005;2005m8;3;1;Rio de Janeiro;3304557;Capital;28
26;8;2005;2005m8;3;1;Rio de Janeiro;3304557;Capital;0
27;8;2005;2005m8;9;2;Rio de Janeiro;3304557;Capital;9
28;8;2005;2005m8;9;2;Rio de Janeiro;3304557;Capital;13
29;8;2005;2005m8;9;2;Rio de Janeiro;3304557;Capital;23
30;8;2005;2005m8;9;2;Rio de Janeiro;3304557;Capital;12
31;8;2005;2005m8;14;2;Rio de Janeiro;3304557;Capital;5
32;8;2005;2005m8;18;2;Rio de Janeiro;3304557;Capital;18
33;8;2005;2005m8;14;2;Rio de Janeiro;3304557;Capital;13
34;8;2005;2005m8;14;2;Rio de Janeiro;3304557;Capital;35
35;8;2005;2005m8;39;2;Rio de Janeiro;3304557;Capital;20
36;8;2005;2005m8;27;2;Rio de Janeiro;3304557;Capital;26
37;8;2005;2005m8;17;1;Rio de Janeiro;3304557;Capital;13
38;8;2005;2005m8;16;1;Rio de Janeiro;3304557;Capital;34
39;8;2005;2005m8;9;2;Rio de Janeiro;3304557;Capital;54
40;8;2005;2005m8;9;2;Rio de Janeiro;3304557;Capital;14
41;8;2005;2005m8;18;2;Rio de Janeiro;3304557;Capital;5
43;8;2005;2005m8;39;2;Rio de Janeiro;3304557;Capital;4
44;8;2005;2005m8;3;1;Rio de Janeiro;3304557;Capital;8
48;8;2005;2005m8;24;3;Seropédica;3305554;Baixada Fluminense;6
50;8;2005;2005m8;24;3;Itaguaí;3302007;Baixada Fluminense;6
51;8;2005;2005m8;24;3;Paracambi;3303609;Baixada Fluminense;0
52;8;2005;2005m8;20;3;Nova Iguaçu;3303500;Baixada Fluminense;7
53;8;2005;2005m8;20;3;Mesquita;3302858;Baixada Fluminense;6
54;8;2005;2005m8;20;3;Belford Roxo;3300456;Baixada Fluminense;10
55;8;2005;2005m8;24;3;Queimados;3304144;Baixada Fluminense;7
56;8;2005;2005m8;20;3;Nova Iguaçu;3303500;Baixada Fluminense;21
57;8;2005;2005m8;20;3;Nilópolis;3303203;Baixada Fluminense;5
58;8;2005;2005m8;20;3;Nova Iguaçu;3303500;Baixada Fluminense;33
59;8;2005;2005m8;15;3;Duque de Caxias;3301702;Baixada Fluminense;19
60;8;2005;2005m8;15;3;Duque de Caxias;3301702;Baixada Fluminense;6
61;8;2005;2005m8;15;3;Duque de Caxias;3301702;Baixada Fluminense;7
62;8;2005;2005m8;15;3;Duque de Caxias;3301702;Baixada Fluminense;16
63;8;2005;2005m8;24;3;Japeri;3302270;Baixada Fluminense;8
64;8;2005;2005m8;21;3;São João de Meriti;3305109;Baixada Fluminense;23
65;8;2005;2005m8;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;11
66;8;2005;2005m8;34;3;Magé;3302502;Baixada Fluminense;9
71;8;2005;2005m8;35;4;"Itaboraí;Tanguá";9999983;Interior;12
72;8;2005;2005m8;7;4;São Gonçalo;3304904;Grande Niterói;10
73;8;2005;2005m8;7;4;São Gonçalo;3304904;Grande Niterói;7
74;8;2005;2005m8;7;4;São Gonçalo;3304904;Grande Niterói;31
75;8;2005;2005m8;7;4;São Gonçalo;3304904;Grande Niterói;7
76;8;2005;2005m8;12;4;Niterói;3303302;Grande Niterói;5
77;8;2005;2005m8;12;4;Niterói;3303302;Grande Niterói;4
78;8;2005;2005m8;12;4;Niterói;3303302;Grande Niterói;16
79;8;2005;2005m8;12;4;Niterói;3303302;Grande Niterói;3
81;8;2005;2005m8;12;4;Niterói;3303302;Grande Niterói;5
82;8;2005;2005m8;12;4;Maricá;3302700;Grande Niterói;3
88;8;2005;2005m8;10;5;Barra do Pirai;3300308;Interior;4
89;8;2005;2005m8;37;5;Resende;3304201;Interior;14
90;8;2005;2005m8;28;5;Barra Mansa;3300407;Interior;13
91;8;2005;2005m8;10;5;Valença;3306107;Interior;3
92;8;2005;2005m8;10;5;Rio das Flores;3304508;Interior;0
93;8;2005;2005m8;28;5;Volta Redonda;3306305;Interior;21
94;8;2005;2005m8;10;5;Piraí;3304003;Interior;1
95;8;2005;2005m8;10;5;Vassouras;3306206;Interior;3
96;8;2005;2005m8;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior;1
97;8;2005;2005m8;10;5;Mendes;3302809;Interior;1
98;8;2005;2005m8;10;5;Engenheiro Paulo de Frontin;3301801;Interior;0
99;8;2005;2005m8;37;5;Itatiaia;3302254;Interior;1
100;8;2005;2005m8;28;5;"Porto Real;Quatis";9999992;Interior;3
101;8;2005;2005m8;10;5;Pinheiral;3303955;Interior;0
104;8;2005;2005m8;30;7;São José do Vale do Rio Preto;3305158;Interior;3
105;8;2005;2005m8;26;7;Petrópolis;3303906;Interior;2
106;8;2005;2005m8;26;7;Petrópolis;3303906;Interior;12
107;8;2005;2005m8;38;7;Paraíba do Sul;3303708;Interior;0
108;8;2005;2005m8;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;6
109;8;2005;2005m8;38;7;Sapucaia;3305406;Interior;0
110;8;2005;2005m8;30;7;Teresópolis;3305802;Interior;15
111;8;2005;2005m8;11;7;Sumidouro;3305703;Interior;2
112;8;2005;2005m8;11;7;Carmo;3301207;Interior;0
118;8;2005;2005m8;25;4;Araruama;3300209;Interior;3
119;8;2005;2005m8;35;4;Rio Bonito;3304300;Interior;4
120;8;2005;2005m8;35;4;Silva Jardim;3305604;Interior;4
121;8;2005;2005m8;32;6;Casimiro de Abreu;3301306;Interior;4
122;8;2005;2005m8;32;6;Conceição de Macabú;3301405;Interior;2
123;8;2005;2005m8;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior;23
124;8;2005;2005m8;25;4;Saquarema;3305505;Interior;4
125;8;2005;2005m8;25;4;São Pedro da Aldeia;3305208;Interior;2
126;8;2005;2005m8;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior;4
127;8;2005;2005m8;25;4;Armação dos Búzios;3300233;Interior;2
128;8;2005;2005m8;32;6;Rio das Ostras;3304524;Interior;15
129;8;2005;2005m8;25;4;Iguaba Grande;3301876;Interior;0
134;8;2005;2005m8;8;6;Campos dos Goytacazes;3301009;Interior;46
135;8;2005;2005m8;36;6;Itaocara;3302106;Interior;2
136;8;2005;2005m8;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior;4
137;8;2005;2005m8;36;6;Miracema;3303005;Interior;0
138;8;2005;2005m8;29;6;Laje do Muriaé;3302304;Interior;1
139;8;2005;2005m8;29;6;Porciúncula;3304102;Interior;5
140;8;2005;2005m8;29;6;"Natividade;Varre-Sai";9999997;Interior;0
141;8;2005;2005m8;8;6;São Fidélis;3304805;Interior;14
142;8;2005;2005m8;36;6;Cambuci;3300902;Interior;1
143;8;2005;2005m8;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;18
144;8;2005;2005m8;29;6;Bom Jesus de Itabapoana;3300605;Interior;2
145;8;2005;2005m8;8;6;São João da Barra;3305000;Interior;1
146;8;2005;2005m8;8;6;Campos dos Goytacazes;3301009;Interior;23
147;8;2005;2005m8;8;6;São Francisco de Itabapoana;3304755;Interior;10
151;8;2005;2005m8;11;7;Nova Friburgo;3303401;Interior;2
152;8;2005;2005m8;11;7;Duas Barras;3301603;Interior;0
153;8;2005;2005m8;11;7;Cantagalo;3301108;Interior;0
154;8;2005;2005m8;11;7;"Cordeiro;Macuco";9999998;Interior;0
155;8;2005;2005m8;36;6;São Sebastião do Alto;3305307;Interior;0
156;8;2005;2005m8;11;7;Santa Maria Madalena;3304607;Interior;0
157;8;2005;2005m8;11;7;Trajano de Morais;3305901;Interior;4
158;8;2005;2005m8;11;7;Bom Jardim;3300506;Interior;9
159;8;2005;2005m8;35;4;Cachoeiras de Macacu;3300803;Interior;9
165;8;2005;2005m8;33;5;Mangaratiba;3302601;Interior;6
166;8;2005;2005m8;33;5;Angra dos Reis;3300100;Interior;11
167;8;2005;2005m8;33;5;Paraty;3303807;Interior;8
168;8;2005;2005m8;10;5;Rio Claro;3304409;Interior;9
1;9;2005;2005m9;5;1;Rio de Janeiro;3304557;Capital;6
4;9;2005;2005m9;5;1;Rio de Janeiro;3304557;Capital;11
5;9;2005;2005m9;13;1;Rio de Janeiro;3304557;Capital;5
6;9;2005;2005m9;1;1;Rio de Janeiro;3304557;Capital;13
7;9;2005;2005m9;1;1;Rio de Janeiro;3304557;Capital;4
9;9;2005;2005m9;2;1;Rio de Janeiro;3304557;Capital;4
10;9;2005;2005m9;2;1;Rio de Janeiro;3304557;Capital;5
12;9;2005;2005m9;19;1;Rio de Janeiro;3304557;Capital;2
13;9;2005;2005m9;19;1;Rio de Janeiro;3304557;Capital;4
14;9;2005;2005m9;23;1;Rio de Janeiro;3304557;Capital;3
15;9;2005;2005m9;23;1;Rio de Janeiro;3304557;Capital;12
16;9;2005;2005m9;31;2;Rio de Janeiro;3304557;Capital;11
17;9;2005;2005m9;4;1;Rio de Janeiro;3304557;Capital;7
18;9;2005;2005m9;6;1;Rio de Janeiro;3304557;Capital;6
19;9;2005;2005m9;6;1;Rio de Janeiro;3304557;Capital;14
20;9;2005;2005m9;6;1;Rio de Janeiro;3304557;Capital;7
21;9;2005;2005m9;22;1;Rio de Janeiro;3304557;Capital;19
22;9;2005;2005m9;16;1;Rio de Janeiro;3304557;Capital;25
23;9;2005;2005m9;3;1;Rio de Janeiro;3304557;Capital;35
24;9;2005;2005m9;3;1;Rio de Janeiro;3304557;Capital;10
25;9;2005;2005m9;3;1;Rio de Janeiro;3304557;Capital;22
26;9;2005;2005m9;3;1;Rio de Janeiro;3304557;Capital;0
27;9;2005;2005m9;9;2;Rio de Janeiro;3304557;Capital;22
28;9;2005;2005m9;9;2;Rio de Janeiro;3304557;Capital;3
29;9;2005;2005m9;9;2;Rio de Janeiro;3304557;Capital;11
30;9;2005;2005m9;9;2;Rio de Janeiro;3304557;Capital;2
31;9;2005;2005m9;14;2;Rio de Janeiro;3304557;Capital;6
32;9;2005;2005m9;18;2;Rio de Janeiro;3304557;Capital;14
33;9;2005;2005m9;14;2;Rio de Janeiro;3304557;Capital;14
34;9;2005;2005m9;14;2;Rio de Janeiro;3304557;Capital;37
35;9;2005;2005m9;39;2;Rio de Janeiro;3304557;Capital;25
36;9;2005;2005m9;27;2;Rio de Janeiro;3304557;Capital;13
37;9;2005;2005m9;17;1;Rio de Janeiro;3304557;Capital;20
38;9;2005;2005m9;16;1;Rio de Janeiro;3304557;Capital;27
39;9;2005;2005m9;9;2;Rio de Janeiro;3304557;Capital;44
40;9;2005;2005m9;9;2;Rio de Janeiro;3304557;Capital;14
41;9;2005;2005m9;18;2;Rio de Janeiro;3304557;Capital;4
43;9;2005;2005m9;39;2;Rio de Janeiro;3304557;Capital;3
44;9;2005;2005m9;3;1;Rio de Janeiro;3304557;Capital;16
48;9;2005;2005m9;24;3;Seropédica;3305554;Baixada Fluminense;1
50;9;2005;2005m9;24;3;Itaguaí;3302007;Baixada Fluminense;12
51;9;2005;2005m9;24;3;Paracambi;3303609;Baixada Fluminense;1
52;9;2005;2005m9;20;3;Nova Iguaçu;3303500;Baixada Fluminense;6
53;9;2005;2005m9;20;3;Mesquita;3302858;Baixada Fluminense;3
54;9;2005;2005m9;40;3;Belford Roxo;3300456;Baixada Fluminense;10
55;9;2005;2005m9;24;3;Queimados;3304144;Baixada Fluminense;6
56;9;2005;2005m9;20;3;Nova Iguaçu;3303500;Baixada Fluminense;14
57;9;2005;2005m9;20;3;Nilópolis;3303203;Baixada Fluminense;5
58;9;2005;2005m9;20;3;Nova Iguaçu;3303500;Baixada Fluminense;9
59;9;2005;2005m9;15;3;Duque de Caxias;3301702;Baixada Fluminense;24
60;9;2005;2005m9;15;3;Duque de Caxias;3301702;Baixada Fluminense;14
61;9;2005;2005m9;15;3;Duque de Caxias;3301702;Baixada Fluminense;1
62;9;2005;2005m9;15;3;Duque de Caxias;3301702;Baixada Fluminense;23
63;9;2005;2005m9;24;3;Japeri;3302270;Baixada Fluminense;1
64;9;2005;2005m9;21;3;São João de Meriti;3305109;Baixada Fluminense;22
65;9;2005;2005m9;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;11
66;9;2005;2005m9;34;3;Magé;3302502;Baixada Fluminense;5
71;9;2005;2005m9;35;4;"Itaboraí;Tanguá";9999983;Interior;22
72;9;2005;2005m9;7;4;São Gonçalo;3304904;Grande Niterói;9
73;9;2005;2005m9;7;4;São Gonçalo;3304904;Grande Niterói;6
74;9;2005;2005m9;7;4;São Gonçalo;3304904;Grande Niterói;28
75;9;2005;2005m9;7;4;São Gonçalo;3304904;Grande Niterói;4
76;9;2005;2005m9;12;4;Niterói;3303302;Grande Niterói;7
77;9;2005;2005m9;12;4;Niterói;3303302;Grande Niterói;4
78;9;2005;2005m9;12;4;Niterói;3303302;Grande Niterói;19
79;9;2005;2005m9;12;4;Niterói;3303302;Grande Niterói;2
81;9;2005;2005m9;12;4;Niterói;3303302;Grande Niterói;2
82;9;2005;2005m9;12;4;Maricá;3302700;Grande Niterói;6
88;9;2005;2005m9;10;5;Barra do Pirai;3300308;Interior;4
89;9;2005;2005m9;37;5;Resende;3304201;Interior;7
90;9;2005;2005m9;28;5;Barra Mansa;3300407;Interior;15
91;9;2005;2005m9;10;5;Valença;3306107;Interior;7
92;9;2005;2005m9;10;5;Rio das Flores;3304508;Interior;2
93;9;2005;2005m9;28;5;Volta Redonda;3306305;Interior;23
94;9;2005;2005m9;10;5;Piraí;3304003;Interior;4
95;9;2005;2005m9;10;5;Vassouras;3306206;Interior;0
96;9;2005;2005m9;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior;8
97;9;2005;2005m9;10;5;Mendes;3302809;Interior;0
98;9;2005;2005m9;10;5;Engenheiro Paulo de Frontin;3301801;Interior;0
99;9;2005;2005m9;37;5;Itatiaia;3302254;Interior;3
100;9;2005;2005m9;28;5;"Porto Real;Quatis";9999992;Interior;1
101;9;2005;2005m9;10;5;Pinheiral;3303955;Interior;1
104;9;2005;2005m9;30;7;São José do Vale do Rio Preto;3305158;Interior;3
105;9;2005;2005m9;26;7;Petrópolis;3303906;Interior;12
106;9;2005;2005m9;26;7;Petrópolis;3303906;Interior;6
107;9;2005;2005m9;38;7;Paraíba do Sul;3303708;Interior;4
108;9;2005;2005m9;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;5
109;9;2005;2005m9;38;7;Sapucaia;3305406;Interior;0
110;9;2005;2005m9;30;7;Teresópolis;3305802;Interior;8
111;9;2005;2005m9;11;7;Sumidouro;3305703;Interior;0
112;9;2005;2005m9;11;7;Carmo;3301207;Interior;0
118;9;2005;2005m9;25;4;Araruama;3300209;Interior;6
119;9;2005;2005m9;35;4;Rio Bonito;3304300;Interior;3
120;9;2005;2005m9;35;4;Silva Jardim;3305604;Interior;1
121;9;2005;2005m9;32;6;Casimiro de Abreu;3301306;Interior;7
122;9;2005;2005m9;32;6;Conceição de Macabú;3301405;Interior;5
123;9;2005;2005m9;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior;25
124;9;2005;2005m9;25;4;Saquarema;3305505;Interior;6
125;9;2005;2005m9;25;4;São Pedro da Aldeia;3305208;Interior;8
126;9;2005;2005m9;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior;11
127;9;2005;2005m9;25;4;Armação dos Búzios;3300233;Interior;6
128;9;2005;2005m9;32;6;Rio das Ostras;3304524;Interior;10
129;9;2005;2005m9;25;4;Iguaba Grande;3301876;Interior;0
134;9;2005;2005m9;8;6;Campos dos Goytacazes;3301009;Interior;19
135;9;2005;2005m9;36;6;Itaocara;3302106;Interior;3
136;9;2005;2005m9;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior;8
137;9;2005;2005m9;36;6;Miracema;3303005;Interior;2
138;9;2005;2005m9;29;6;Laje do Muriaé;3302304;Interior;1
139;9;2005;2005m9;29;6;Porciúncula;3304102;Interior;2
140;9;2005;2005m9;29;6;"Natividade;Varre-Sai";9999997;Interior;2
141;9;2005;2005m9;8;6;São Fidélis;3304805;Interior;15
142;9;2005;2005m9;36;6;Cambuci;3300902;Interior;1
143;9;2005;2005m9;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;12
144;9;2005;2005m9;29;6;Bom Jesus de Itabapoana;3300605;Interior;3
145;9;2005;2005m9;8;6;São João da Barra;3305000;Interior;4
146;9;2005;2005m9;8;6;Campos dos Goytacazes;3301009;Interior;11
147;9;2005;2005m9;8;6;São Francisco de Itabapoana;3304755;Interior;19
151;9;2005;2005m9;11;7;Nova Friburgo;3303401;Interior;9
152;9;2005;2005m9;11;7;Duas Barras;3301603;Interior;0
153;9;2005;2005m9;11;7;Cantagalo;3301108;Interior;0
154;9;2005;2005m9;11;7;"Cordeiro;Macuco";9999998;Interior;0
155;9;2005;2005m9;36;6;São Sebastião do Alto;3305307;Interior;0
