fmun_cod;fmun;vano;mes;mes_ano;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_bicicleta;furto_transeunte;furto_coletivo;furto_celular;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;apreensao_drogas;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;pol_militares_mortos_folga;pol_civis_mortos_folga;indicador_letalidade;indicador_roubo_rua;indicador_roubo_veic;registro_ocorrencias;fase
3304805;São Fidélis;2015;7;2015m7;Interior;1;0;0;0;1;19;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;0;1;1;8;16;0;0;0;3;2;3;0;5;1;13;0;2;0;14;0;1;0;0;0;0;0;1;0;0;91;3
3304904;São Gonçalo;2015;7;2015m7;Grande Niterói;30;0;0;10;24;271;24;4;168;72;14;268;29;421;51;0;0;69;1;7;1;87;1019;108;11;185;27;66;327;725;0;9;0;124;14;90;7;109;215;179;59;56;1;302;24;2;0;1;0;0;0;40;541;268;3586;3
3305000;São João da Barra;2015;7;2015m7;Interior;0;0;0;0;0;24;0;2;3;3;0;1;1;3;0;0;0;0;0;0;0;1;9;4;2;2;0;1;31;40;0;0;0;4;6;4;2;11;1;15;0;0;1;20;1;0;0;0;0;0;0;0;3;1;146;3
3305109;São João de Meriti;2015;7;2015m7;Baixada Fluminense;12;0;1;2;11;149;13;0;74;35;11;141;34;198;59;0;0;34;0;2;0;53;568;41;1;76;9;35;108;269;0;4;0;54;4;34;2;39;76;80;20;19;3;164;10;0;0;0;0;0;0;15;291;141;1621;3
3305133;São José de Ubá;2015;7;2015m7;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3305158;São José do Vale do Rio Preto;2015;7;2015m7;Interior;0;0;0;0;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;1;6;11;0;0;0;1;1;2;0;2;1;3;0;2;0;11;0;0;0;0;0;0;0;0;0;0;43;3
3305208;São Pedro da Aldeia;2015;7;2015m7;Interior;2;1;0;0;0;20;1;0;28;0;1;0;2;6;2;0;0;0;0;0;0;3;14;4;1;1;1;4;31;42;0;0;0;16;3;2;3;8;2;3;1;15;0;27;4;0;0;0;0;0;0;3;8;0;226;3
3305307;São Sebastião do Alto;2015;7;2015m7;Interior;0;0;0;0;0;2;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;0;0;0;0;1;0;1;2;0;3;0;1;0;4;0;0;0;0;0;0;0;0;0;0;31;3
3305406;Sapucaia;2015;7;2015m7;Interior;0;0;0;0;0;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;5;0;0;0;0;1;2;1;4;0;3;0;3;0;3;0;0;0;0;0;0;0;0;0;1;45;3
3305505;Saquarema;2015;7;2015m7;Interior;0;0;0;0;3;27;1;4;28;3;0;2;0;3;1;0;0;1;0;1;0;2;13;10;2;2;1;2;38;55;0;1;0;9;5;1;0;6;7;5;1;4;0;22;5;0;0;0;0;0;0;0;5;2;210;3
3305554;Seropédica;2015;7;2015m7;Baixada Fluminense;3;0;1;0;3;34;4;4;7;4;0;9;4;15;1;0;0;3;0;3;0;8;47;4;1;2;1;3;22;33;0;1;0;5;3;7;0;10;15;17;3;4;0;30;3;1;0;0;0;0;0;4;19;9;251;3
3305604;Silva Jardim;2015;7;2015m7;Interior;0;0;0;0;0;9;2;1;17;1;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;7;7;0;0;0;3;0;2;0;2;0;5;0;6;0;7;0;0;0;0;0;0;0;0;0;0;64;3
3305703;Sumidouro;2015;7;2015m7;Interior;0;0;0;0;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;5;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;31;3
3305752;Tanguá;2015;7;2015m7;Interior;1;0;0;0;0;11;1;0;5;0;0;1;1;3;0;0;0;0;0;0;0;0;5;4;0;1;0;0;8;13;0;0;0;5;1;6;0;7;3;9;6;2;1;4;0;0;0;0;0;0;0;1;3;1;76;3
3305802;Teresópolis;2015;7;2015m7;Interior;0;0;0;0;2;89;6;3;34;1;2;0;3;2;3;0;0;0;0;0;0;2;12;15;2;14;0;9;77;118;0;4;0;22;20;10;3;31;8;30;6;7;1;78;1;0;0;0;0;0;0;0;5;0;554;3
3305901;Trajano de Moraes;2015;7;2015m7;Interior;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;1;0;0;23;3
3306008;Três Rios;2015;7;2015m7;Interior;0;0;0;0;4;40;1;1;10;0;1;0;1;0;0;0;0;1;0;0;0;0;3;6;3;3;0;7;49;68;0;0;0;17;69;17;0;86;2;41;0;17;0;56;2;0;0;0;0;0;0;0;1;0;409;3
3306107;Valença;2015;7;2015m7;Interior;1;0;0;0;0;19;3;0;2;0;0;0;2;1;0;0;0;0;0;0;0;0;3;0;2;1;1;3;19;26;0;1;0;5;5;2;0;6;0;8;0;3;1;28;1;0;0;0;0;0;0;1;1;0;135;3
3306156;Varre-Sai;2015;7;2015m7;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3306206;Vassouras;2015;7;2015m7;Interior;2;0;0;0;1;12;1;2;10;1;0;0;0;0;1;0;0;0;0;0;0;1;3;0;0;0;1;3;12;16;0;0;0;4;2;5;0;7;1;2;0;3;0;15;2;0;0;0;0;0;0;2;1;0;90;3
3306305;Volta Redonda;2015;7;2015m7;Interior;4;0;0;0;2;80;8;0;19;7;2;0;0;4;1;0;0;2;0;0;0;3;18;26;0;42;7;37;113;226;0;1;0;46;15;39;5;57;6;71;13;20;0;83;8;2;0;0;0;0;0;4;7;0;760;3
3300100;Angra dos Reis;2015;8;2015m8;Interior;9;0;0;1;12;91;15;2;26;8;1;5;0;10;0;0;0;1;0;0;0;8;30;22;0;8;2;5;47;87;0;1;0;17;10;17;2;29;10;60;5;18;1;74;6;0;0;0;0;0;0;10;11;5;487;3
3300159;Aperibé;2015;8;2015m8;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300209;Araruama;2015;8;2015m8;Interior;7;0;0;0;5;37;8;3;43;3;0;3;1;5;1;0;0;7;0;0;0;6;25;11;2;5;2;4;68;93;0;2;0;27;9;11;1;21;10;25;5;9;0;54;2;2;0;0;0;0;0;7;13;3;416;3
3300225;Areal;2015;8;2015m8;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300233;Armação dos Búzios;2015;8;2015m8;Interior;1;0;0;1;2;10;2;1;6;1;0;2;0;2;0;0;0;0;0;0;0;4;6;7;0;1;0;3;38;52;0;0;0;5;3;6;3;12;3;6;2;6;0;19;0;0;0;0;0;0;0;2;2;2;183;3
3300258;Arraial do Cabo;2015;8;2015m8;Interior;2;0;0;0;0;24;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;3;2;1;1;0;5;14;23;0;1;0;4;3;3;1;7;1;9;0;1;0;32;0;0;0;0;0;0;0;2;1;1;111;3
3300308;Barra do Piraí;2015;8;2015m8;Interior;1;0;0;0;1;47;2;1;14;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;6;23;31;0;0;0;10;16;14;0;30;1;25;4;12;2;53;1;0;0;0;0;0;0;1;0;0;257;3
3300407;Barra Mansa;2015;8;2015m8;Interior;3;0;0;0;3;76;2;8;22;8;1;2;2;5;0;0;0;0;0;0;0;4;22;10;0;4;4;10;51;79;0;1;2;14;5;22;1;27;6;42;14;18;1;75;2;0;0;0;0;0;0;3;5;2;467;3
3300456;Belford Roxo;2015;8;2015m8;Baixada Fluminense;14;0;0;2;18;120;15;0;60;7;4;44;11;104;17;0;0;32;0;5;0;10;234;22;1;27;10;10;54;124;0;4;0;24;3;30;1;34;64;64;30;64;0;101;12;0;0;0;0;0;0;16;153;44;1027;3
3300506;Bom Jardim;2015;8;2015m8;Interior;0;0;0;0;0;8;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;6;9;0;0;0;5;1;0;0;1;1;2;0;3;0;10;0;0;0;0;0;0;0;0;0;0;53;3
3300605;Bom Jesus do Itabapoana;2015;8;2015m8;Interior;0;0;0;0;1;22;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;12;16;0;0;0;3;5;3;0;8;0;14;0;2;0;27;0;0;0;0;0;0;0;0;0;0;108;3
3300704;Cabo Frio;2015;8;2015m8;Interior;12;0;0;1;11;84;3;3;55;0;0;6;1;13;1;0;0;2;0;0;1;11;29;14;0;14;8;14;96;152;0;1;0;32;26;51;5;77;7;63;30;18;0;93;5;0;0;0;0;0;0;13;16;6;731;3
3300803;Cachoeiras de Macacu;2015;8;2015m8;Interior;0;0;0;0;3;17;1;1;5;1;0;0;1;2;0;0;0;0;0;0;0;1;5;4;0;0;1;3;15;23;0;0;0;5;1;10;2;13;3;6;1;3;0;25;0;0;0;0;0;0;0;0;2;0;151;3
3300902;Cambuci;2015;8;2015m8;Interior;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;3;2;0;5;0;3;0;2;0;3;0;1;0;0;0;0;0;1;0;0;29;3
3300936;Carapebus;2015;8;2015m8;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300951;Comendador Levy Gasparian;2015;8;2015m8;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3301009;Campos dos Goytacazes;2015;8;2015m8;Interior;20;0;1;0;23;108;15;1;54;6;4;8;6;47;11;0;0;9;0;0;0;18;108;42;6;35;28;10;175;297;0;6;0;54;39;58;11;106;25;140;31;39;4;111;9;1;1;0;0;0;0;21;67;8;1254;3
3301108;Cantagalo;2015;8;2015m8;Interior;0;0;0;0;0;8;0;3;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;4;5;0;0;0;1;5;1;0;6;0;2;0;4;0;6;0;0;0;0;0;0;0;0;1;1;45;3
3301157;Cardoso Moreira;2015;8;2015m8;Interior;0;0;0;0;0;17;3;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;5;8;0;0;0;0;9;2;1;12;2;7;0;4;0;8;0;0;0;0;0;0;0;0;0;2;82;3
3301207;Carmo;2015;8;2015m8;Interior;0;0;0;0;0;10;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;3;3;0;0;0;2;2;2;1;5;0;0;0;7;0;13;0;0;0;0;0;0;0;0;0;0;63;3
3301306;Casimiro de Abreu;2015;8;2015m8;Interior;1;0;0;0;0;16;1;2;12;1;0;1;0;0;0;0;0;1;0;0;0;0;3;1;2;1;1;3;11;19;0;0;0;5;1;1;0;2;2;1;0;2;0;22;0;0;0;0;0;0;0;1;1;1;100;3
3301405;Conceição de Macabu;2015;8;2015m8;Interior;0;0;0;0;0;11;0;1;5;0;0;1;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;1;4;5;0;0;0;1;2;1;2;5;0;1;1;3;0;12;0;0;0;0;0;0;0;0;2;1;49;3
3301504;Cordeiro;2015;8;2015m8;Interior;0;0;0;0;0;5;0;1;6;4;0;0;0;0;1;0;0;0;0;0;0;0;5;0;1;1;0;1;18;21;0;0;0;5;7;0;1;8;0;4;0;2;0;7;1;0;0;0;0;0;0;0;1;0;91;3
3301603;Duas Barras;2015;8;2015m8;Interior;0;0;0;0;0;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;31;3
3301702;Duque de Caxias;2015;8;2015m8;Baixada Fluminense;27;0;0;2;27;337;19;12;157;40;1;216;41;315;77;0;0;38;0;3;0;55;786;84;1;324;34;43;268;754;0;3;0;122;10;53;6;66;148;152;36;68;0;282;17;0;0;0;0;0;0;29;430;216;3145;3
3301801;Engenheiro Paulo de Frontin;2015;8;2015m8;Interior;0;0;0;0;0;7;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;6;0;0;0;0;5;0;1;5;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;48;3
3301850;Guapimirim;2015;8;2015m8;Baixada Fluminense;2;0;0;0;1;26;2;3;22;1;0;7;1;1;0;0;0;5;0;0;0;1;16;4;1;0;0;5;17;27;0;0;0;2;2;3;0;4;7;11;3;6;0;16;1;0;0;0;0;0;0;2;6;7;159;3
3301876;Iguaba Grande;2015;8;2015m8;Interior;0;0;0;0;0;14;1;0;4;1;1;0;0;1;0;0;0;0;0;0;0;0;3;1;0;1;0;5;20;27;0;0;0;4;2;2;0;4;0;5;0;1;0;18;0;0;0;0;0;0;0;0;1;0;94;3
3301900;Itaboraí;2015;8;2015m8;Interior;5;0;0;1;13;101;7;1;44;7;1;17;1;49;8;0;0;12;1;2;0;5;103;19;0;22;6;11;94;152;0;2;0;29;4;43;2;48;26;69;24;14;0;84;5;1;0;0;0;0;0;6;69;17;707;3
3302007;Itaguaí;2015;8;2015m8;Baixada Fluminense;4;0;0;0;4;37;2;0;24;12;0;32;1;34;2;0;0;25;0;0;0;21;127;18;2;31;5;39;104;199;0;2;0;19;4;13;2;19;23;25;9;11;0;35;4;0;0;0;0;0;0;4;61;32;573;3
3302056;Italva;2015;8;2015m8;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302106;Itaocara;2015;8;2015m8;Interior;2;0;0;0;1;11;1;0;3;0;0;0;0;1;0;0;0;1;0;0;0;0;2;1;1;0;0;4;9;15;0;0;0;2;6;3;1;10;1;5;0;0;1;11;0;0;0;0;0;0;0;2;2;0;75;3
3302205;Itaperuna;2015;8;2015m8;Interior;1;0;0;0;3;40;2;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;8;21;35;0;1;0;15;37;12;3;52;3;29;4;10;0;51;0;0;0;0;0;0;0;1;0;0;320;3
3302254;Itatiaia;2015;8;2015m8;Interior;1;0;0;0;1;20;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;4;0;0;22;27;0;1;0;3;118;4;0;122;0;6;2;2;1;22;0;0;0;0;0;0;0;1;0;0;226;3
3302270;Japeri;2015;8;2015m8;Baixada Fluminense;5;0;0;0;9;51;1;1;13;1;0;9;0;11;1;0;0;3;0;0;0;6;31;1;1;1;3;2;10;18;0;0;0;6;2;9;4;15;11;22;3;65;0;41;1;0;0;0;0;0;0;5;15;9;311;3
3302304;Laje do Muriaé;2015;8;2015m8;Interior;0;0;0;0;0;2;0;1;5;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;14;3
3302403;Macaé;2015;8;2015m8;Interior;7;0;0;0;9;87;4;3;34;9;1;13;2;53;2;0;0;16;1;4;0;7;109;12;1;47;2;24;95;180;0;0;0;52;5;26;3;33;10;47;15;5;0;78;5;0;0;0;0;0;0;7;71;13;770;3
3302452;Macuco;2015;8;2015m8;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302502;Magé;2015;8;2015m8;Baixada Fluminense;6;0;0;0;7;91;10;4;70;4;0;13;5;16;4;0;0;6;0;1;0;13;62;19;3;21;3;17;68;131;0;1;0;24;6;12;4;20;22;36;11;28;1;84;3;0;0;0;0;0;0;6;26;13;678;3
3302601;Mangaratiba;2015;8;2015m8;Interior;1;0;0;0;0;28;1;2;11;0;0;2;1;4;0;0;0;0;0;0;0;2;8;8;0;2;1;6;26;44;0;0;0;6;0;1;1;2;1;11;3;1;0;33;0;0;0;0;0;0;0;1;4;2;177;3
3302700;Maricá;2015;8;2015m8;Grande Niterói;3;0;0;0;7;66;5;5;47;7;3;18;0;36;0;0;0;5;0;1;0;1;70;17;3;18;1;9;78;127;0;0;0;17;6;4;0;10;14;34;3;9;0;70;4;0;0;0;0;0;0;3;41;18;604;3
3302809;Mendes;2015;8;2015m8;Interior;0;0;0;0;0;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;8;11;0;0;0;0;4;0;0;4;1;1;0;1;0;10;0;0;0;0;0;0;0;0;0;0;47;3
3302858;Mesquita;2015;8;2015m8;Baixada Fluminense;4;0;1;1;13;83;8;2;39;1;0;40;2;35;23;0;1;8;0;1;0;8;119;20;2;94;6;8;51;181;0;1;0;24;5;19;2;26;24;27;10;76;0;69;4;0;0;0;0;0;0;6;66;40;743;3
3302908;Miguel Pereira;2015;8;2015m8;Interior;0;0;0;0;0;17;1;1;10;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;3;17;23;0;2;0;3;9;8;2;19;2;16;0;9;0;19;0;0;0;0;0;0;0;0;0;0;153;3
3303005;Miracema;2015;8;2015m8;Interior;0;0;0;0;0;17;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;4;6;10;0;1;0;3;11;2;1;14;0;2;2;2;1;11;0;0;0;0;0;0;0;0;1;0;77;3
3303104;Natividade;2015;8;2015m8;Interior;0;0;0;0;1;7;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;15;18;0;0;0;1;3;1;1;5;2;2;0;1;0;13;0;0;0;0;0;0;0;0;0;0;70;3
3303203;Nilópolis;2015;8;2015m8;Baixada Fluminense;2;0;0;0;3;63;1;1;29;5;2;65;11;105;2;0;0;30;0;1;0;13;235;23;0;49;10;17;64;162;0;2;1;31;6;5;1;12;16;20;6;13;0;58;3;0;0;0;0;1;0;2;137;65;731;3
3303302;Niterói;2015;8;2015m8;Grande Niterói;6;0;1;8;12;207;15;4;155;12;3;99;7;213;19;0;0;41;0;4;3;31;432;53;8;102;21;63;296;543;0;19;0;140;20;64;2;86;61;130;38;78;10;157;9;0;0;0;0;0;0;15;273;99;2307;3
3303401;Nova Friburgo;2015;8;2015m8;Interior;1;0;0;1;1;82;3;3;19;4;4;0;0;2;0;0;0;0;0;1;0;1;12;10;1;17;8;8;81;125;0;1;1;14;15;17;2;32;11;40;9;19;1;154;4;2;0;0;0;0;0;2;2;0;660;3
3303500;Nova Iguaçu;2015;8;2015m8;Baixada Fluminense;35;0;0;0;7;288;25;3;180;40;4;210;23;295;31;0;0;101;1;6;1;35;747;69;2;173;27;50;267;588;0;12;1;101;8;49;4;60;99;110;49;102;2;311;28;1;0;0;0;1;0;35;427;210;2905;3
3303609;Paracambi;2015;8;2015m8;Baixada Fluminense;2;0;0;0;1;26;1;0;7;2;1;2;2;0;2;0;0;0;0;0;0;0;9;0;0;0;0;0;9;9;0;1;0;5;5;8;2;15;2;10;8;1;2;23;0;0;0;0;0;0;0;2;2;2;127;3
3303708;Paraíba do Sul;2015;8;2015m8;Interior;0;0;0;0;1;15;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;22;26;0;0;0;2;11;7;1;19;1;4;1;10;0;14;1;1;0;0;0;0;0;0;0;0;116;3
3303807;Paraty;2015;8;2015m8;Interior;0;0;0;0;0;11;1;0;2;2;0;0;0;3;0;0;0;0;0;0;0;4;7;2;0;2;0;4;23;33;0;0;0;7;2;6;0;8;1;14;2;2;1;17;0;0;0;0;0;0;0;0;3;0;150;3
3303856;Paty do Alferes;2015;8;2015m8;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3303906;Petrópolis;2015;8;2015m8;Interior;1;0;0;0;1;103;7;4;34;3;1;1;0;3;0;0;0;2;0;0;0;7;17;23;1;21;10;22;98;175;0;1;0;34;28;37;5;70;23;51;10;51;1;101;5;0;0;0;0;0;0;1;5;1;780;3
3303955;Pinheiral;2015;8;2015m8;Interior;0;0;0;0;0;13;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;1;8;12;0;0;0;1;4;1;0;4;0;3;0;5;0;9;0;0;0;0;0;0;0;0;1;0;55;3
3304003;Piraí;2015;8;2015m8;Interior;1;0;0;0;0;17;0;0;2;0;0;0;2;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;11;11;0;0;0;3;1;10;1;12;0;13;1;7;1;6;1;0;0;0;0;0;0;1;2;0;93;3
3304102;Porciúncula;2015;8;2015m8;Interior;0;0;0;0;1;8;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;1;10;16;0;0;0;4;5;3;0;8;1;7;0;1;0;10;0;0;0;0;0;0;0;0;0;0;84;3
3304110;Porto Real;2015;8;2015m8;Interior;1;0;0;0;3;18;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;0;2;17;25;0;0;0;1;3;1;0;4;1;5;0;1;0;6;0;0;0;0;0;0;0;1;0;0;80;3
3304128;Quatis;2015;8;2015m8;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3304144;Queimados;2015;8;2015m8;Baixada Fluminense;10;0;0;0;9;96;8;0;29;5;4;10;2;37;1;0;0;5;0;3;0;4;71;11;1;19;7;7;51;96;0;0;0;22;2;11;3;16;7;22;7;24;0;75;15;2;0;0;0;0;0;10;43;10;531;3
3304151;Quissamã;2015;8;2015m8;Interior;0;0;0;0;0;9;1;1;1;0;0;1;0;3;0;0;0;0;0;0;0;0;4;0;1;1;0;1;9;12;0;0;0;0;0;0;0;0;2;0;0;1;0;6;0;0;0;0;0;0;0;0;3;1;53;3
3304201;Resende;2015;8;2015m8;Interior;1;0;0;0;2;72;4;0;16;1;1;0;1;0;0;0;0;0;0;0;0;0;3;5;6;19;0;14;49;93;0;6;0;20;5;8;0;13;2;32;7;10;0;90;3;2;0;0;0;0;0;1;0;0;443;3
3304300;Rio Bonito;2015;8;2015m8;Interior;0;0;0;0;1;19;2;3;30;0;0;1;0;1;0;0;0;0;0;0;0;3;5;7;0;0;1;1;24;33;0;0;0;7;6;3;0;7;6;13;0;1;0;30;1;0;0;0;0;0;0;0;1;1;149;3
3304409;Rio Claro;2015;8;2015m8;Interior;0;0;0;0;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;1;1;1;0;2;1;0;0;0;0;11;0;1;0;0;0;0;0;0;0;0;42;3
3304508;Rio das Flores;2015;8;2015m8;Interior;0;0;0;0;0;7;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;24;3
3304524;Rio das Ostras;2015;8;2015m8;Interior;3;0;0;0;3;62;3;1;55;3;3;5;0;31;2;0;0;3;0;2;0;5;54;13;3;16;3;4;87;126;0;1;0;29;7;10;4;19;7;31;10;9;0;56;5;0;0;0;0;0;0;3;36;5;503;3
3304557;Rio de Janeiro;2015;8;2015m8;Capital;86;1;3;25;204;2389;151;29;1679;236;35;1099;313;2646;337;0;1;631;2;46;12;902;6100;645;90;1466;612;971;3592;7536;0;83;5;1684;363;338;88;778;832;1130;360;661;35;2184;252;21;0;0;0;1;1;115;3614;1099;29953;3
3304607;Santa Maria Madalena;2015;8;2015m8;Interior;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;7;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;23;3
3304706;Santo Antônio de Pádua;2015;8;2015m8;Interior;2;0;0;0;1;15;1;2;17;0;1;0;0;0;0;0;0;0;0;0;0;1;1;7;2;3;0;43;19;75;0;2;0;9;13;3;0;16;1;8;5;4;0;14;0;0;0;0;0;0;0;2;0;0;195;3
3304755;São Francisco de Itabapoana;2015;8;2015m8;Interior;0;0;0;0;3;11;0;1;10;2;0;1;0;2;0;0;0;0;0;0;0;3;8;3;0;0;0;1;9;13;0;0;0;1;4;1;1;6;2;4;0;0;0;9;0;0;0;0;0;0;0;0;2;1;89;3
3304805;São Fidélis;2015;8;2015m8;Interior;1;0;0;0;0;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;3;8;14;0;0;0;1;6;2;0;8;1;11;0;27;0;4;1;2;0;0;0;0;0;1;0;0;101;3
3304904;São Gonçalo;2015;8;2015m8;Grande Niterói;19;0;4;4;20;326;25;9;204;57;10;246;21;462;40;0;0;72;0;6;0;80;994;80;3;185;21;65;250;604;0;15;0;115;9;101;8;117;202;198;63;66;2;324;33;3;0;0;0;0;0;27;574;246;3469;3
3305000;São João da Barra;2015;8;2015m8;Interior;0;0;0;0;0;21;2;1;8;0;0;1;0;2;0;0;0;0;0;0;0;0;3;1;0;1;0;0;26;28;0;0;0;3;3;1;1;5;1;9;0;0;0;27;1;0;0;0;0;0;0;0;2;1;138;3
3305109;São João de Meriti;2015;8;2015m8;Baixada Fluminense;7;1;0;2;3;179;12;0;103;23;6;122;27;229;40;0;0;42;0;3;0;57;550;24;0;47;13;32;91;206;0;8;0;52;2;22;4;27;94;54;24;29;2;150;14;0;0;0;0;0;0;10;311;122;1567;3
3305133;São José de Ubá;2015;8;2015m8;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
